,feature,importance
0,lag_1,0.040555759622357884
1,lag_2,0.004698448013679085
2,lag_3,0.0055383223810573454
3,lag_4,0.018267497167486574
4,lag_5,0.008801171080535899
5,lag_6,0.0032420282160136827
6,lag_7,0.029262365853220236
7,lag_8,0.07551889521463506
8,lag_9,0.14488046109848216
9,lag_10,0.0042840469074652224
10,lag_11,0.008470385068308576
11,lag_12,0.001465651961291161
12,lag_13,0.0018424805121974351
13,lag_14,0.003548761254187798
14,lag_15,0.0051331983897764015
15,lag_16,0.0018705739680100252
16,lag_17,0.011949811758914124
17,lag_18,0.010983660774746096
18,lag_19,0.004295681197807708
19,lag_20,0.0019180257169313653
20,lag_21,0.0035954394124280346
21,lag_22,0.005357352809525442
22,lag_23,0.004427346527268204
23,lag_24,0.0025934488199560886
24,lag_25,0.010083996415031117
25,lag_26,0.004359927789658414
26,lag_27,0.007886099696556686
27,lag_28,0.00972839521209443
28,lag_29,0.0066240128673633976
29,lag_30,0.0060291721449795485
30,lag_31,0.0013327507493612208
31,lag_32,0.0019026926838597554
32,lag_33,0.016222746942271566
33,lag_34,0.0024588024031828074
34,lag_35,0.04484149596565112
35,lag_36,0.006973344058319245
36,lag_37,0.0014521364972868
37,lag_38,0.005677398573365348
38,lag_39,0.0022959430214447595
39,lag_40,0.0024977842194567786
40,lag_41,0.002493773648294073
41,lag_42,0.005765414461561635
42,lag_43,0.004254377179982583
43,lag_44,0.03065587113404802
44,lag_45,0.01793465698070589
45,lag_46,0.020652618460277022
46,lag_47,0.011595290831102292
47,lag_48,0.02288740719567527
48,lag_49,0.0017376752571939033
49,lag_50,0.0021307356271877817
50,lag_51,0.0008570615208880525
51,lag_52,0.0029676878929241718
52,lag_53,0.04673862637836561
53,lag_54,0.004519148973299855
54,lag_55,0.022239133068062075
55,lag_56,0.05569361517774203
56,lag_57,0.002326121549238298
57,lag_58,0.00127356741999057
58,lag_59,0.0024039921120091565
59,lag_60,0.004491945937525778
60,lag_61,0.006754584696271388
61,lag_62,0.06914206229554155
62,lag_63,0.004619376085842001
63,lag_64,0.02866187166109116
64,lag_65,0.0029152154057598125
65,lag_66,0.0035766861226753715
66,lag_67,0.004032015818550814
67,lag_68,0.002785928938779678
68,lag_69,0.005343022903983209
69,lag_70,0.0015829880111976357
70,lag_71,0.0023262012871820125
71,lag_72,0.0048877783539485855
72,lag_73,0.0029839711758372026
73,lag_74,0.006224400163153195
74,lag_75,0.006423856208373357
75,lag_76,0.0017124075322225343
76,lag_77,0.002819822008313432
77,lag_78,0.0029441291737723066
78,lag_79,0.0046953303231740415
79,lag_80,0.002448958110165853
80,lag_81,0.0027789958980385895
81,lag_82,0.0073370773000783485
82,lag_83,0.002891028409933139
83,lag_84,0.006096781753653012
84,lag_85,0.004020219632347806
85,lag_86,0.001791199307788879
86,lag_87,0.0017700960017261107
87,lag_88,0.0049306732383528964
88,lag_89,0.001804010528423957
89,lag_90,0.00321307788158359
