,feature,importance
0,lag_1,0.39074610225234824
1,lag_2,0.16858703731191343
2,lag_3,0.07247224178300067
3,lag_4,0.022703623544268383
4,lag_5,0.028772825539957733
5,lag_6,0.02196168455167498
6,lag_7,0.21476481969262223
7,lag_8,0.004936187188549449
8,lag_9,0.0006145053509435067
9,lag_10,0.0005316604477955392
10,lag_11,0.001066506814644764
11,lag_12,0.01321058920733922
12,lag_13,0.0008556906899842202
13,lag_14,0.0027249450854602546
14,lag_15,0.000509776235436357
15,lag_16,0.0006715372667113935
16,lag_17,0.0006423202628373115
17,lag_18,0.000909651825818974
18,lag_19,0.0013016732568630947
19,lag_20,0.002608470089966449
20,lag_21,0.0026075302517203475
21,lag_22,0.0021278465321218866
22,lag_23,0.0010561828295112237
23,lag_24,0.0008910009614249377
24,lag_25,0.000705881435009033
25,lag_26,0.0012264524672400275
26,lag_27,0.001226030075780085
27,lag_28,0.0008140708028773979
28,lag_29,0.0005190765927854384
29,lag_30,0.0005707356669018335
30,lag_31,0.0007307421701371088
31,lag_32,0.00048468612102025254
32,lag_33,0.0009071827151558982
33,lag_34,0.0008728095996844828
34,lag_35,0.0016270922378723357
35,lag_36,0.0010317020702348518
36,lag_37,0.0007733255268863632
37,lag_38,0.000488608433749018
38,lag_39,0.0010216351282368243
39,lag_40,0.0007055656365826079
40,lag_41,0.0011667685994740519
41,lag_42,0.00029974258667019184
42,lag_43,0.00040084554822252753
43,lag_44,0.0006253696242149682
44,lag_45,0.0006986945060369247
45,lag_46,0.0010809650442803493
46,lag_47,0.0007395861138812543
47,lag_48,0.0002994411887967348
48,lag_49,0.000434225976589008
49,lag_50,0.0006443831159575809
50,lag_51,0.0009971788748922268
51,lag_52,0.00037865777729883827
52,lag_53,0.0012133676109982448
53,lag_54,0.0004185743585608831
54,lag_55,0.0006291696301111169
55,lag_56,0.0003539239638524221
56,lag_57,0.0004056197231410471
57,lag_58,0.0006074372418220763
58,lag_59,0.0005518544734022417
59,lag_60,0.0006082165526321252
60,lag_61,0.0013462702418226263
61,lag_62,0.00037272869588715553
62,lag_63,0.00033881723601833074
63,lag_64,0.0002785653215375828
64,lag_65,0.0002827031302110177
65,lag_66,0.0003861222142071004
66,lag_67,0.001837533027062996
67,lag_68,0.00039355020848534975
68,lag_69,0.0003371833312879946
69,lag_70,0.00033524235027346255
70,lag_71,0.0002338342816363561
71,lag_72,0.0002661392132928606
72,lag_73,0.00042076172402884276
73,lag_74,0.0005482106184375287
74,lag_75,0.0004035661761884564
75,lag_76,0.000841606491659379
76,lag_77,0.00046762874526199994
77,lag_78,0.0003323100910452067
78,lag_79,0.0009756166675960797
79,lag_80,0.00036929221266667774
80,lag_81,0.00037315418739725423
81,lag_82,0.0008661685693424829
82,lag_83,0.000534703525734938
83,lag_84,0.000585511940318894
84,lag_85,0.0006738317043588367
85,lag_86,0.0006050207397614735
86,lag_87,0.0004534628190878563
87,lag_88,0.00029716769731162515
88,lag_89,0.0005896535828638528
89,lag_90,0.0007196150913126982
