,feature,importance
0,lag_1,0.0633909227800969
1,lag_2,0.010179534798040856
2,lag_3,0.0058895239496841185
3,lag_4,0.004422824101024112
4,lag_5,0.0042901835809520065
5,lag_6,0.03016562404801844
6,lag_7,0.643493266109286
7,lag_8,0.01025718045722258
8,lag_9,0.0022422082560696497
9,lag_10,0.0041674523998720715
10,lag_11,0.0016927310178142163
11,lag_12,0.0017038287657365103
12,lag_13,0.008528215285827406
13,lag_14,0.023084719439872562
14,lag_15,0.003130521078454148
15,lag_16,0.0016664329856247782
16,lag_17,0.0017007970693705553
17,lag_18,0.0017434636249987181
18,lag_19,0.001096886084358989
19,lag_20,0.0013781815229247543
20,lag_21,0.005690339026316799
21,lag_22,0.0016483386345106004
22,lag_23,0.0010926028967507245
23,lag_24,0.0021964325370342143
24,lag_25,0.0012035580593040987
25,lag_26,0.0014119422876668678
26,lag_27,0.0012857995345895124
27,lag_28,0.0038261087361160834
28,lag_29,0.0027286066341463285
29,lag_30,0.0015663403066943301
30,lag_31,0.0014473874615669121
31,lag_32,0.0009942959021311286
32,lag_33,0.001449754660050765
33,lag_34,0.0016901350491860547
34,lag_35,0.005232455490626213
35,lag_36,0.0016017679996431985
36,lag_37,0.0029621494195602107
37,lag_38,0.0023312086224424712
38,lag_39,0.0010072421903979415
39,lag_40,0.0019329518737831505
40,lag_41,0.0019366693251993124
41,lag_42,0.0017963313302281486
42,lag_43,0.0018745373347267644
43,lag_44,0.0015240215866953702
44,lag_45,0.0015818264890243143
45,lag_46,0.0017088752344905731
46,lag_47,0.0011191413204137118
47,lag_48,0.0019686361864945656
48,lag_49,0.002328622791232484
49,lag_50,0.002453059033143315
50,lag_51,0.0012395664300654586
51,lag_52,0.001048384248024173
52,lag_53,0.001594140116646398
53,lag_54,0.00223024777672638
54,lag_55,0.0011669639736146481
55,lag_56,0.0032304063215940187
56,lag_57,0.002491123590879812
57,lag_58,0.0016792471208579066
58,lag_59,0.00197532770266811
59,lag_60,0.000979145361758624
60,lag_61,0.0009682402112742355
61,lag_62,0.0017832984742831264
62,lag_63,0.008492103158845495
63,lag_64,0.002176490493039211
64,lag_65,0.003096540465775251
65,lag_66,0.0010038259575920392
66,lag_67,0.0010655042097288913
67,lag_68,0.000823467316660118
68,lag_69,0.001529113059861924
69,lag_70,0.0029405406004775645
70,lag_71,0.001456838280832384
71,lag_72,0.0021412597438026726
72,lag_73,0.0016324036965666643
73,lag_74,0.0009997160177890642
74,lag_75,0.0023995963628306687
75,lag_76,0.0009189896888326702
76,lag_77,0.0019423859022025104
77,lag_78,0.0017346708645945225
78,lag_79,0.0015104889439940432
79,lag_80,0.0016140488251275803
80,lag_81,0.0010212671301288742
81,lag_82,0.0014547823583459902
82,lag_83,0.0015280717667656388
83,lag_84,0.010271901000086365
84,lag_85,0.015519130573802248
85,lag_86,0.01622011793329074
86,lag_87,0.0031105664936820683
87,lag_88,0.0021630199073866324
88,lag_89,0.0017421958148272406
89,lag_90,0.0032892367953223666
