,feature,importance
0,lag_1,0.20304358775328774
1,lag_2,0.2533644366906282
2,lag_3,0.18699853869891014
3,lag_4,0.09515674661106352
4,lag_5,0.050713573822399854
5,lag_6,0.00924781961962563
6,lag_7,0.08483463074265676
7,lag_8,0.0005980883499658151
8,lag_9,0.024234655171008996
9,lag_10,0.0005382314531346559
10,lag_11,0.0010655356141122223
11,lag_12,0.0006804885364563054
12,lag_13,0.000983359706981858
13,lag_14,0.0004645563903287567
14,lag_15,0.00023422033367472695
15,lag_16,0.0017136586280854813
16,lag_17,0.0008465973880028976
17,lag_18,0.0015955209269845128
18,lag_19,0.005322898707254254
19,lag_20,0.0012574479923969282
20,lag_21,0.0003680533670586892
21,lag_22,0.00130426273428013
22,lag_23,0.0004955917566521669
23,lag_24,0.000706290897727913
24,lag_25,0.0013451857504992875
25,lag_26,0.005205028309913628
26,lag_27,0.0037843039746592935
27,lag_28,0.0006650814741159101
28,lag_29,0.002038074355929008
29,lag_30,0.0010662534073713143
30,lag_31,0.0004567770966823368
31,lag_32,0.0019261050884390558
32,lag_33,0.0010219266119604676
33,lag_34,0.0002810085653594695
34,lag_35,0.0003009310518706516
35,lag_36,0.0006109756167356968
36,lag_37,0.00044849923388639754
37,lag_38,0.00032229686834104893
38,lag_39,0.002646805751932138
39,lag_40,0.002523416331445649
40,lag_41,0.0004388089350933407
41,lag_42,0.0010366745196436324
42,lag_43,0.00025965591088252015
43,lag_44,0.0006091748331086417
44,lag_45,0.0006839452985664277
45,lag_46,0.0027620685788879106
46,lag_47,0.0015757295090515562
47,lag_48,0.0004944622229108331
48,lag_49,0.0005169083235117562
49,lag_50,0.00030669595797527187
50,lag_51,0.0029040039934088344
51,lag_52,0.0004223899823173459
52,lag_53,0.00044177265270597873
53,lag_54,0.0004704888513895141
54,lag_55,0.00041269612185452267
55,lag_56,0.0003388823278333557
56,lag_57,0.0008007936080748492
57,lag_58,0.0003034625580976592
58,lag_59,0.0006258953305809753
59,lag_60,0.0019237582816785655
60,lag_61,0.0005424623840338798
61,lag_62,0.0003997305214334688
62,lag_63,0.0008524713781501636
63,lag_64,0.002797803461248019
64,lag_65,0.0003821387888804936
65,lag_66,0.0002873249589942035
66,lag_67,0.003590388348029416
67,lag_68,0.003223021454395272
68,lag_69,0.0009401564162040292
69,lag_70,0.002407149881892693
70,lag_71,0.0013999004811139086
71,lag_72,0.00022296584717932432
72,lag_73,0.0002667077008520909
73,lag_74,0.000369718447399387
74,lag_75,0.0009531061478775995
75,lag_76,0.0005883758692945592
76,lag_77,0.0005383487106675488
77,lag_78,0.001804621323840562
78,lag_79,0.0018028395297700454
79,lag_80,0.0006524535250527866
80,lag_81,0.0002624175245248814
81,lag_82,0.00026797529456779853
82,lag_83,0.0003214211758082228
83,lag_84,0.0004932313244040014
84,lag_85,0.0005247023416829527
85,lag_86,0.0029838864006534304
86,lag_87,0.0007887125639560097
87,lag_88,0.00046619564796597946
88,lag_89,0.0005501293182842043
89,lag_90,0.0015799140524499831
