,feature,importance
0,lag_1,0.010437347074955684
1,lag_2,0.012650328552426423
2,lag_3,0.03777155282921913
3,lag_4,0.013672046088655182
4,lag_5,0.012830883178966747
5,lag_6,0.012224826056328433
6,lag_7,0.643749708280946
7,lag_8,0.018441450722405273
8,lag_9,0.008696136385658257
9,lag_10,0.004745924488486773
10,lag_11,0.0037496617125629675
11,lag_12,0.008658502915680134
12,lag_13,0.001011426302384166
13,lag_14,0.02735742954408612
14,lag_15,0.00357556717979916
15,lag_16,0.0016928251149072658
16,lag_17,0.001251803093095393
17,lag_18,0.0009592476732346008
18,lag_19,0.003284960485208289
19,lag_20,0.0009339370035330204
20,lag_21,0.0111305305789967
21,lag_22,0.003007322398305101
22,lag_23,0.0008611647542162796
23,lag_24,0.001070561244431185
24,lag_25,0.001822876150361843
25,lag_26,0.00306237742894525
26,lag_27,0.0014176323840021216
27,lag_28,0.0035017532877665947
28,lag_29,0.00414037186582936
29,lag_30,0.00178295403287181
30,lag_31,0.0026199581878420773
31,lag_32,0.0011647526626482134
32,lag_33,0.0010437337627928105
33,lag_34,0.0012858027041648707
34,lag_35,0.005849529729480677
35,lag_36,0.01163942564749077
36,lag_37,0.002004071905525124
37,lag_38,0.0020989774708835666
38,lag_39,0.0010728711941620167
39,lag_40,0.0015983775797044463
40,lag_41,0.0017075209625205142
41,lag_42,0.00451913950082134
42,lag_43,0.0024754462165074557
43,lag_44,0.0016180734914728089
44,lag_45,0.0010773409667371033
45,lag_46,0.0011148955857360062
46,lag_47,0.0015065259868469788
47,lag_48,0.0028117984881740835
48,lag_49,0.0024155520065922685
49,lag_50,0.0020917026646549213
50,lag_51,0.0008970425872835186
51,lag_52,0.0009818924092793039
52,lag_53,0.0019033781269105618
53,lag_54,0.005485824255217369
54,lag_55,0.0031749929219585566
55,lag_56,0.002702269793143277
56,lag_57,0.0014994228094065154
57,lag_58,0.0011123364355450761
58,lag_59,0.0008819768848100604
59,lag_60,0.0010866882921741667
60,lag_61,0.0006256593530302499
61,lag_62,0.005487675205744222
62,lag_63,0.0032997254338176804
63,lag_64,0.002966158253329057
64,lag_65,0.0008796044966072569
65,lag_66,0.000965772241238986
66,lag_67,0.0012923631823213856
67,lag_68,0.0008837120872660839
68,lag_69,0.001419520647161555
69,lag_70,0.003742538401907086
70,lag_71,0.0009705291198570054
71,lag_72,0.0010826723874379468
72,lag_73,0.0006199064891768286
73,lag_74,0.0010123634831122853
74,lag_75,0.0017748424904024886
75,lag_76,0.010040621238966626
76,lag_77,0.0012293307175819087
77,lag_78,0.00223609003568604
78,lag_79,0.0010564902339705723
79,lag_80,0.0012232775222518922
80,lag_81,0.002014894198923481
81,lag_82,0.0016930410093018058
82,lag_83,0.0013971744836631947
83,lag_84,0.008522552838741933
84,lag_85,0.0030746420582815266
85,lag_86,0.0008279054522453532
86,lag_87,0.0018901136638315615
87,lag_88,0.003382179883311745
88,lag_89,0.002012481913462622
89,lag_90,0.0014417314386179995
