,feature,importance
0,lag_1,0.25009113806386307
1,lag_2,0.03841996618514783
2,lag_3,0.006732413890126778
3,lag_4,0.006306412614976104
4,lag_5,0.017366795101351667
5,lag_6,0.011617885241940703
6,lag_7,0.5220484902189416
7,lag_8,0.0029327164716025406
8,lag_9,0.0014277778888818276
9,lag_10,0.0011369227095668572
10,lag_11,0.0005728663023452162
11,lag_12,0.0008925610092126487
12,lag_13,0.0013891732428542548
13,lag_14,0.0012597968151267964
14,lag_15,0.0006386297651083222
15,lag_16,0.0005576687825535961
16,lag_17,0.0007638238774926631
17,lag_18,0.00045461955270404135
18,lag_19,0.0012077212392327145
19,lag_20,0.0016133720826577885
20,lag_21,0.0011394022579796232
21,lag_22,0.000737424614863418
22,lag_23,0.001093030783908314
23,lag_24,0.0016182601793399024
24,lag_25,0.0014774868899491303
25,lag_26,0.0025753192027119986
26,lag_27,0.00299731138845729
27,lag_28,0.001454991160573213
28,lag_29,0.0006715553510532865
29,lag_30,0.0005128882330075763
30,lag_31,0.0023575872231831304
31,lag_32,0.001029310745091475
32,lag_33,0.002341173868445922
33,lag_34,0.0015955650061364379
34,lag_35,0.0006420829814809125
35,lag_36,0.0009039544152929738
36,lag_37,0.0005490032196377214
37,lag_38,0.0010067022646211563
38,lag_39,0.001302435156041461
39,lag_40,0.0008144985401052399
40,lag_41,0.0008589808363452599
41,lag_42,0.0006276016580495125
42,lag_43,0.0006776718831222888
43,lag_44,0.0005729345932684507
44,lag_45,0.0012038587998395227
45,lag_46,0.0016196783668025467
46,lag_47,0.0008435797447240792
47,lag_48,0.0013976183058147498
48,lag_49,0.0010488534533676277
49,lag_50,0.0008323873423866985
50,lag_51,0.00056389866322165
51,lag_52,0.001182926130219485
52,lag_53,0.0014962951878487525
53,lag_54,0.0005755380271877313
54,lag_55,0.0006543275806656818
55,lag_56,0.0007301373857208248
56,lag_57,0.001223480246671352
57,lag_58,0.001691584747283307
58,lag_59,0.0013439632003440598
59,lag_60,0.00076325174176893
60,lag_61,0.00032708684830365094
61,lag_62,0.0005238325155685373
62,lag_63,0.0014465866797312055
63,lag_64,0.0009842071324340628
64,lag_65,0.0009793291894056612
65,lag_66,0.001570157693498276
66,lag_67,0.0010989824705005594
67,lag_68,0.0006154125108054404
68,lag_69,0.00041843279320633427
69,lag_70,0.0026042324731508477
70,lag_71,0.00047954960948942406
71,lag_72,0.0005761445432679726
72,lag_73,0.00128009850482885
73,lag_74,0.0012428543418658007
74,lag_75,0.0005790816873507657
75,lag_76,0.004705516905371789
76,lag_77,0.03877862898340646
77,lag_78,0.005513416813953252
78,lag_79,0.0013741229093070363
79,lag_80,0.0008179942135827613
80,lag_81,0.0012770668654503818
81,lag_82,0.0006160669970275293
82,lag_83,0.0006028315586698823
83,lag_84,0.009415337951701736
84,lag_85,0.002799619072230619
85,lag_86,0.0006699378654046513
86,lag_87,0.0009707438910113527
87,lag_88,0.0007379791075586353
88,lag_89,0.0012855056451208091
89,lag_90,0.0015499397945761245
