,date,y,pred
0,2021-07-12,737.0,158.4453065998959
1,2021-07-13,430.0,268.8196478764347
2,2021-07-14,630.0,349.01929077161526
3,2021-07-15,525.0,319.01839630750004
4,2021-07-16,526.0,276.5420020521541
5,2021-07-17,0.0,186.55358919608676
6,2021-07-18,0.0,142.052062438041
7,2021-07-19,1008.0,513.8098422491539
8,2021-07-20,989.0,501.42032599142107
9,2021-07-21,919.0,573.7844315097168
10,2021-07-22,905.0,535.0555917602966
11,2021-07-23,992.0,463.2961600686451
12,2021-07-24,0.0,249.61044036067685
13,2021-07-25,0.0,217.15650756176552
14,2021-07-26,2220.0,993.6306368892299
15,2021-07-27,1224.0,1215.6101025325543
16,2021-07-28,1660.0,1254.545725310967
17,2021-07-29,1536.0,1173.0924247157295
18,2021-07-30,1615.0,1216.990823486236
19,2021-07-31,113.0,406.2490313249679
20,2021-08-01,0.0,333.21773449870926
21,2021-08-02,3502.0,2618.2391944444444
22,2021-08-03,1686.0,1691.048886904762
23,2021-08-04,2518.0,1739.3324855699852
24,2021-08-05,2330.0,1778.875388167388
25,2021-08-06,2460.0,1888.8544453102452
26,2021-08-07,114.0,1166.1001750217933
27,2021-08-08,122.0,908.5961711981188
28,2021-08-09,5058.0,3535.199804761905
29,2021-08-10,2366.0,2238.7967785714286
30,2021-08-11,3027.0,2271.693455209235
31,2021-08-12,2614.0,2524.5154456849928
32,2021-08-13,3886.0,2712.2950329368214
33,2021-08-14,164.0,920.2884323745009
34,2021-08-15,132.0,743.0720224815657
35,2021-08-16,6651.0,4848.459928571429
36,2021-08-17,3141.0,2913.729408080808
37,2021-08-18,3694.0,2725.829944372294
38,2021-08-19,4770.0,2931.7548129870142
39,2021-08-20,4137.0,3624.5806443290044
40,2021-08-21,29.0,1389.909011134974
41,2021-08-22,397.0,1177.7600884280826
42,2021-08-23,8057.0,5725.2553809523815
43,2021-08-24,4726.0,3516.3175444444446
44,2021-08-25,5081.0,3189.4106580086577
45,2021-08-26,5210.0,3929.7678380952375
46,2021-08-27,4847.0,4078.9198269841277
47,2021-08-28,377.0,1032.5786436696255
48,2021-08-29,586.0,1578.3158725259286
49,2021-08-30,9623.0,5899.067166666666
50,2021-08-31,4669.0,4567.11308030303
51,2021-09-01,4931.0,4553.047
52,2021-09-02,5132.0,4727.360777777778
53,2021-09-03,5444.0,4720.841948717949
54,2021-09-04,579.0,1362.8425690127895
55,2021-09-05,213.0,1760.4028030911743
56,2021-09-06,606.0,7565.98
57,2021-09-07,11490.0,5058.5270666666665
58,2021-09-08,5033.0,4960.776533333334
59,2021-09-09,5331.0,4988.732666666666
60,2021-09-10,5352.0,5331.535333333333
61,2021-09-11,385.0,1067.535209043734
62,2021-09-12,0.0,1326.7653167003048
63,2021-09-13,9329.0,1544.2777979886325
64,2021-09-14,4650.0,6534.943255555555
65,2021-09-15,5518.0,4471.687455244755
66,2021-09-16,4931.0,4875.13268051948
67,2021-09-17,5325.0,5032.59469047619
68,2021-09-18,435.0,972.293570931958
69,2021-09-19,348.0,516.9295011228097
70,2021-09-20,8238.0,5876.786904761905
71,2021-09-21,3306.0,5393.977547619047
72,2021-09-22,4521.0,4387.794410822511
73,2021-09-23,4214.0,4388.613166666666
74,2021-09-24,3898.0,4672.794833333334
75,2021-09-25,308.0,988.5689022212719
76,2021-09-26,201.0,1121.1584523573658
77,2021-09-27,6329.0,5796.2534892029535
78,2021-09-28,4367.0,3754.376409515973
79,2021-09-29,4054.0,4132.316406837607
80,2021-09-30,2700.0,4172.843500000001
81,2021-10-01,4110.0,4288.107383516484
82,2021-10-02,293.0,640.6988623370044
83,2021-10-03,0.0,614.3360202122274
84,2021-10-04,4542.0,5710.8435007936505
85,2021-10-05,2925.0,3856.5729454323455
86,2021-10-06,2722.0,3256.892994794094
87,2021-10-07,2976.0,3348.356794917824
88,2021-10-08,2026.0,3940.5614213508707
89,2021-10-09,0.0,414.5904643394596
90,2021-10-10,0.0,259.70157344835155
91,2021-10-11,4483.0,4515.961296053946
92,2021-10-12,2211.0,3174.3408821442563
93,2021-10-13,2694.0,2013.6914759720735
94,2021-10-14,2069.0,2521.5621853729604
95,2021-10-15,2062.0,3860.8272047619053
96,2021-10-16,179.0,345.3833120560291
97,2021-10-17,0.0,183.53709150418948
98,2021-10-18,2958.0,4280.961007692307
99,2021-10-19,1989.0,2787.0049060407728
100,2021-10-20,1874.0,2041.7499995962369
101,2021-10-21,1743.0,2437.7299492633483
102,2021-10-22,1568.0,2127.3827599390384
103,2021-10-23,70.0,293.93853306036203
104,2021-10-24,0.0,106.87805856071606
105,2021-10-25,2501.0,2925.08930390908
106,2021-10-26,1422.0,2445.7449164568543
107,2021-10-27,1520.0,1942.1115187916548
108,2021-10-28,1619.0,1717.3819916410275
109,2021-10-29,1369.0,1861.8900506604514
110,2021-10-30,96.0,198.20972330686004
111,2021-10-31,0.0,87.42957690802986
112,2021-11-01,2207.0,2644.4861718371244
113,2021-11-02,1180.0,1590.1751972316574
114,2021-11-03,1578.0,1432.3529054917306
115,2021-11-04,1404.0,1383.9547477533574
116,2021-11-05,1325.0,1244.3440483166835
117,2021-11-06,0.0,165.22226313306223
118,2021-11-07,0.0,54.81773474830724
119,2021-11-08,2248.0,2307.138657936508
120,2021-11-09,1715.0,1350.913547619048
121,2021-11-10,1827.0,1361.9243815438372
122,2021-11-11,63.0,1342.5700819570004
123,2021-11-12,2662.0,1229.0454171210163
124,2021-11-13,189.0,123.84839129065784
125,2021-11-14,0.0,54.5244006385742
126,2021-11-15,2811.0,2299.161882564745
