,feature,importance
0,lag_1,0.04187526177580475
1,lag_2,0.006626916214744721
2,lag_3,0.031558533736400135
3,lag_4,0.007373047798181624
4,lag_5,0.008078633133938723
5,lag_6,0.021299123424365764
6,lag_7,0.517264772825005
7,lag_8,0.0030768634459010374
8,lag_9,0.000456198769638845
9,lag_10,0.010183562607460936
10,lag_11,0.00787980721368764
11,lag_12,0.0026877813863976944
12,lag_13,0.0013967480986302968
13,lag_14,0.05477873223238684
14,lag_15,0.0008799883319995511
15,lag_16,0.0005089836736135213
16,lag_17,0.0002708748338837053
17,lag_18,0.001488875988030082
18,lag_19,0.00023570597892489024
19,lag_20,0.0006489998933289184
20,lag_21,0.004249133059421255
21,lag_22,0.001597065475562119
22,lag_23,0.0004680499465822717
23,lag_24,0.0002818151879515745
24,lag_25,0.004390141207185764
25,lag_26,0.0010187143526633922
26,lag_27,0.0021242945779422
27,lag_28,0.0026006732673776374
28,lag_29,0.0009043963995415638
29,lag_30,0.0002056857932121671
30,lag_31,0.0006966378726696713
31,lag_32,0.0014539594386998962
32,lag_33,0.002272591040599462
33,lag_34,0.0010643669104024446
34,lag_35,0.03682207880490778
35,lag_36,0.0006768531056278122
36,lag_37,0.0009976928624606698
37,lag_38,0.0006381392955893798
38,lag_39,0.0008439810168267036
39,lag_40,0.14995469596526298
40,lag_41,0.0023624706006884844
41,lag_42,0.0008430031923158411
42,lag_43,0.0005239427504134094
43,lag_44,0.000442101525017747
44,lag_45,0.0007431492302001546
45,lag_46,0.0028830954399267513
46,lag_47,0.0002864476988089632
47,lag_48,0.000607654816626377
48,lag_49,0.002209879459861759
49,lag_50,0.004033201850120151
50,lag_51,0.0004669675343219023
51,lag_52,0.001414070455347008
52,lag_53,0.000700616676386761
53,lag_54,0.0011389166023953842
54,lag_55,0.001901182060847285
55,lag_56,0.0033543341078990695
56,lag_57,0.0011936816540378317
57,lag_58,0.0022664166661868035
58,lag_59,0.00020659420052606293
59,lag_60,0.0007068534754212948
60,lag_61,0.0003671367331911166
61,lag_62,0.0016465204850129834
62,lag_63,0.0048792876178621
63,lag_64,0.001042667207061543
64,lag_65,0.0008445297173162099
65,lag_66,0.0004916540082129995
66,lag_67,0.0008606545844894912
67,lag_68,0.0009335899426134407
68,lag_69,0.0007146618456354748
69,lag_70,0.002202703705035649
70,lag_71,0.001145847895538307
71,lag_72,0.0008337191989519406
72,lag_73,0.0003063813148706575
73,lag_74,0.0006600077631527768
74,lag_75,0.0006265379099175999
75,lag_76,0.0006525402837050261
76,lag_77,0.0017558884174229466
77,lag_78,0.001272348995859253
78,lag_79,0.0029476839024298153
79,lag_80,0.000606994577815627
80,lag_81,0.0010343733609440577
81,lag_82,0.0025701103428342597
82,lag_83,0.0011443772998524743
83,lag_84,0.0021750907779904604
84,lag_85,0.0024316071662283958
85,lag_86,0.0014789775334913063
86,lag_87,0.0011090307594024882
87,lag_88,0.000698038998132088
88,lag_89,0.0013296992061910056
89,lag_90,0.0011223815086781788
