,feature,importance
0,lag_1,0.03486648994177623
1,lag_2,0.0021816088154259917
2,lag_3,0.009218478856613362
3,lag_4,0.020994022949637293
4,lag_5,0.008379469709976842
5,lag_6,0.012769318142792752
6,lag_7,0.6666650568980311
7,lag_8,0.016112276110037176
8,lag_9,0.0008054696374799235
9,lag_10,0.0010303963310244945
10,lag_11,0.0008603298772222209
11,lag_12,0.0019262641236251529
12,lag_13,0.0022098085197770844
13,lag_14,0.0406418989390995
14,lag_15,0.0010290901605548518
15,lag_16,0.0005470412563882805
16,lag_17,0.0005082522849316312
17,lag_18,0.0005014766294795049
18,lag_19,0.0011451837743162584
19,lag_20,0.0016016967860447246
20,lag_21,0.01101325771633485
21,lag_22,0.0023979210024736054
22,lag_23,0.0006451153583989368
23,lag_24,0.0010837289297475937
24,lag_25,0.0008306621226159088
25,lag_26,0.0008690776346828438
26,lag_27,0.0012614844943511301
27,lag_28,0.006454012781404069
28,lag_29,0.001057713796942374
29,lag_30,0.001876237857649083
30,lag_31,0.0027346932562034762
31,lag_32,0.0010976721255986576
32,lag_33,0.0007068928456563755
33,lag_34,0.002449178896094579
34,lag_35,0.00932061527784751
35,lag_36,0.0028041609375218926
36,lag_37,0.0006621908104905705
37,lag_38,0.0011161295844513148
38,lag_39,0.0008242102384070491
39,lag_40,0.000574255621728125
40,lag_41,0.0011483098318750258
41,lag_42,0.0015067813117875248
42,lag_43,0.0005550276928116272
43,lag_44,0.0012463406237585143
44,lag_45,0.0006486528577723196
45,lag_46,0.0007378204787868403
46,lag_47,0.0012283170538978678
47,lag_48,0.0007310808367203137
48,lag_49,0.0024766020256518475
49,lag_50,0.0008847910052399696
50,lag_51,0.0020545824092523452
51,lag_52,0.001188645465555743
52,lag_53,0.0005576830935961504
53,lag_54,0.000973092237911544
54,lag_55,0.0020288672289011244
55,lag_56,0.0055449929417130586
56,lag_57,0.0013352720351640136
57,lag_58,0.0006276191481466013
58,lag_59,0.0011968506036177423
59,lag_60,0.0012075326448820832
60,lag_61,0.0006838486554982428
61,lag_62,0.0006553147023386905
62,lag_63,0.0027826414654590808
63,lag_64,0.0009238502181422501
64,lag_65,0.0009533638630702545
65,lag_66,0.003014617064289974
66,lag_67,0.003156540604697699
67,lag_68,0.0007282365296980686
68,lag_69,0.0008777812001836833
69,lag_70,0.0018493560736094416
70,lag_71,0.0009502960590384135
71,lag_72,0.0014339882716471626
72,lag_73,0.0019441116903487034
73,lag_74,0.0011954698191558551
74,lag_75,0.000898645929320169
75,lag_76,0.0011111738667956706
76,lag_77,0.0021992321010107984
77,lag_78,0.005896417574772976
78,lag_79,0.0027900204796013823
79,lag_80,0.0028671491959497333
80,lag_81,0.001417084668727261
81,lag_82,0.0012662193087831452
82,lag_83,0.0014849274980132685
83,lag_84,0.006993245401219453
84,lag_85,0.020788255883343335
85,lag_86,0.007511500785346246
86,lag_87,0.008423415076345435
87,lag_88,0.009103789569799015
88,lag_89,0.0015842540447374956
89,lag_90,0.002863549839180202
