,feature,importance
0,lag_1,0.5520655543211406
1,lag_2,0.014621562950116795
2,lag_3,0.012403811719855924
3,lag_4,0.015030494580970104
4,lag_5,0.02194682214075672
5,lag_6,0.039260713097143386
6,lag_7,0.1569971721320698
7,lag_8,0.01402863715610959
8,lag_9,0.0023373654631455585
9,lag_10,0.000883763687431513
10,lag_11,0.0012055406833570296
11,lag_12,0.0013303665424402608
12,lag_13,0.0030170982887984628
13,lag_14,0.003364861383197192
14,lag_15,0.002449954779940591
15,lag_16,0.0011809688934124856
16,lag_17,0.0010927211374893984
17,lag_18,0.0015731593787732326
18,lag_19,0.0007550890855593543
19,lag_20,0.0017282028656620042
20,lag_21,0.001433752599082299
21,lag_22,0.0006401958757670929
22,lag_23,0.0033300543584255083
23,lag_24,0.002197197462101244
24,lag_25,0.03107988506799483
25,lag_26,0.000913849047392816
26,lag_27,0.000581378787145518
27,lag_28,0.001237595952135224
28,lag_29,0.0006853468685634784
29,lag_30,0.0015165163458300413
30,lag_31,0.01312266694142522
31,lag_32,0.003376170395487273
32,lag_33,0.0018484649618331881
33,lag_34,0.0016437437602662309
34,lag_35,0.0010467029828766805
35,lag_36,0.0009882982267736577
36,lag_37,0.0012802828261309171
37,lag_38,0.0017442834856397976
38,lag_39,0.0037047406435517746
39,lag_40,0.0004434537423376863
40,lag_41,0.0006250408226918673
41,lag_42,0.0012372186490397878
42,lag_43,0.0010511625866826177
43,lag_44,0.000923100724188235
44,lag_45,0.002733132683589836
45,lag_46,0.0012148755866072385
46,lag_47,0.00108935193483329
47,lag_48,0.0009020523363271891
48,lag_49,0.0028740431554908903
49,lag_50,0.0014150866494410522
50,lag_51,0.0022079564297849794
51,lag_52,0.0008514386505796512
52,lag_53,0.0039061036512641565
53,lag_54,0.0008250934463081527
54,lag_55,0.0005067282832281755
55,lag_56,0.001528428920772475
56,lag_57,0.0010656681759314034
57,lag_58,0.0007417606467967086
58,lag_59,0.0007303921907853766
59,lag_60,0.001087037356375575
60,lag_61,0.0004280992427330313
61,lag_62,0.000741190819700168
62,lag_63,0.0006464493114588961
63,lag_64,0.0019872778572537
64,lag_65,0.0010905344944963351
65,lag_66,0.0003810707014500285
66,lag_67,0.0006610799958825295
67,lag_68,0.0006635330481723011
68,lag_69,0.000448141506483755
69,lag_70,0.0016022029038048294
70,lag_71,0.0002973172259209279
71,lag_72,0.0008523987740039852
72,lag_73,0.0006875651589548085
73,lag_74,0.0008997702759589148
74,lag_75,0.0004774410484333163
75,lag_76,0.0029926861322631154
76,lag_77,0.0024317651090360734
77,lag_78,0.0024557929866802363
78,lag_79,0.0006937434361645666
79,lag_80,0.0009524432132240425
80,lag_81,0.0008111199060162782
81,lag_82,0.0007409135063013224
82,lag_83,0.0021256307447302634
83,lag_84,0.0009973762306189485
84,lag_85,0.00314695860980302
85,lag_86,0.001040556591601351
86,lag_87,0.0018091143595376944
87,lag_88,0.0024610782322300566
88,lag_89,0.004038026000169062
89,lag_90,0.013834609078067288
