,feature,importance
0,lag_1,0.1921057843131137
1,lag_2,0.0229060635728694
2,lag_3,0.009165036998302616
3,lag_4,0.012256274496405846
4,lag_5,0.027321330437824275
5,lag_6,0.1504079512956385
6,lag_7,0.3314853266606192
7,lag_8,0.05619277711935052
8,lag_9,0.044166377710856505
9,lag_10,0.0019244300497647672
10,lag_11,0.0020279977241068926
11,lag_12,0.0014260263170416427
12,lag_13,0.007069589544970161
13,lag_14,0.008971293426605676
14,lag_15,0.006361108431104469
15,lag_16,0.0019386608447028316
16,lag_17,0.0011299624848357995
17,lag_18,0.0016927390565714018
18,lag_19,0.001258713045594285
19,lag_20,0.00185492248279051
20,lag_21,0.0019129182564399572
21,lag_22,0.003118378829781856
22,lag_23,0.0010910238235127207
23,lag_24,0.0009289162480641624
24,lag_25,0.0018447929220687983
25,lag_26,0.000679581967173804
26,lag_27,0.0009371083940301259
27,lag_28,0.0015014878108078834
28,lag_29,0.0016997613974858452
29,lag_30,0.0007264821880059977
30,lag_31,0.0014948023126083582
31,lag_32,0.0019540555111829893
32,lag_33,0.0008508864502447494
33,lag_34,0.000502189123710903
34,lag_35,0.0008809958803087488
35,lag_36,0.0024649665444073246
36,lag_37,0.0011230763531675752
37,lag_38,0.0018566035830890257
38,lag_39,0.0010266475136239343
39,lag_40,0.0006352335123789967
40,lag_41,0.0008064980599792004
41,lag_42,0.002683001640241099
42,lag_43,0.004631241680620268
43,lag_44,0.0006875801296195732
44,lag_45,0.0012817299839628874
45,lag_46,0.0030025814502048906
46,lag_47,0.0032246522063520333
47,lag_48,0.0007859047830071242
48,lag_49,0.0013772562105133653
49,lag_50,0.001226538648773355
50,lag_51,0.0006589918415735134
51,lag_52,0.0006256721467086308
52,lag_53,0.0012254606544000069
53,lag_54,0.0016251108855073941
54,lag_55,0.0006186038872017313
55,lag_56,0.0007991100116625543
56,lag_57,0.004793695330017497
57,lag_58,0.004006851283060955
58,lag_59,0.0009154467011453171
59,lag_60,0.0025411269555315023
60,lag_61,0.006068267580251359
61,lag_62,0.000988686707783965
62,lag_63,0.0008518125325836139
63,lag_64,0.001073301559000685
64,lag_65,0.0010968593517408894
65,lag_66,0.0006505883110308169
66,lag_67,0.0010893108194940933
67,lag_68,0.005156290792927545
68,lag_69,0.0018539613699334629
69,lag_70,0.0008429320503664169
70,lag_71,0.004097161541255981
71,lag_72,0.0012746423390908568
72,lag_73,0.002147364500881948
73,lag_74,0.0009501976891061892
74,lag_75,0.0005249702160755724
75,lag_76,0.001136818506347219
76,lag_77,0.001023781158031349
77,lag_78,0.001213147325976129
78,lag_79,0.000755691163372867
79,lag_80,0.00048173943897500426
80,lag_81,0.008949366556673078
81,lag_82,0.0007583514663317404
82,lag_83,0.0013316067125663162
83,lag_84,0.0018243185239033728
84,lag_85,0.0011493517717948024
85,lag_86,0.0011586059310912092
86,lag_87,0.0008851115496504083
87,lag_88,0.0019748999502764023
88,lag_89,0.0010365521921653503
89,lag_90,0.0012449812660755314
