,feature,importance
0,lag_1,0.29860867070994407
1,lag_2,0.002681617845938917
2,lag_3,0.00802156989658176
3,lag_4,0.006809061605455634
4,lag_5,0.0018236194889240855
5,lag_6,0.005297163759719154
6,lag_7,0.024352634187912083
7,lag_8,0.000962622896899793
8,lag_9,0.00035859011784268797
9,lag_10,0.0005411693386915073
10,lag_11,0.029602489666438594
11,lag_12,0.0017343751852820033
12,lag_13,0.0002239801569120385
13,lag_14,0.0026877919891808827
14,lag_15,0.002500122620243322
15,lag_16,0.00037898772172182256
16,lag_17,0.0037216442983136104
17,lag_18,0.0016999584133296681
18,lag_19,0.0010745548572422127
19,lag_20,0.0008582549992350464
20,lag_21,0.0027325512569598767
21,lag_22,0.002306862978147479
22,lag_23,0.002309436831488748
23,lag_24,0.0012427912009914319
24,lag_25,0.0010973086816816868
25,lag_26,0.0009567604789459701
26,lag_27,0.0007170028764895268
27,lag_28,0.004816542950943181
28,lag_29,0.00021007892727621744
29,lag_30,0.0018092021711477188
30,lag_31,0.0012744424000984403
31,lag_32,0.0028864103196664602
32,lag_33,0.008194115765779579
33,lag_34,0.00022215498326688546
34,lag_35,0.006366625290868556
35,lag_36,0.0023599108157641305
36,lag_37,0.0016357423610827782
37,lag_38,0.004078985140971017
38,lag_39,0.0029005002671859985
39,lag_40,0.0005873643312502852
40,lag_41,0.0002726331724107786
41,lag_42,0.0012949334032846523
42,lag_43,0.0012190788536983826
43,lag_44,0.0010880195378760887
44,lag_45,0.0021726569796265524
45,lag_46,0.0015815054263048907
46,lag_47,0.0010838864272091882
47,lag_48,0.0005694665214605951
48,lag_49,0.0015639653095330926
49,lag_50,0.00416824687014823
50,lag_51,0.0016443428644281044
51,lag_52,0.0019108184813558253
52,lag_53,0.0007721628942049417
53,lag_54,0.0015339768807321338
54,lag_55,0.0012833106962811948
55,lag_56,0.0003019238740207196
56,lag_57,0.0012783932158440712
57,lag_58,0.0011187463370116526
58,lag_59,0.002719874438193201
59,lag_60,0.00030915869156056394
60,lag_61,0.0012607877614482547
61,lag_62,0.0024416520940466887
62,lag_63,0.0015239755736120586
63,lag_64,0.0010760318576259478
64,lag_65,0.0020709798031725312
65,lag_66,0.001050607449871644
66,lag_67,0.0011381622048983896
67,lag_68,0.0014084826532570654
68,lag_69,0.004830162092641266
69,lag_70,0.004007370852820496
70,lag_71,0.0010549837238759332
71,lag_72,0.0019449812776523925
72,lag_73,0.0015175521873537848
73,lag_74,0.0012773232814520105
74,lag_75,0.0010508708479070163
75,lag_76,0.004748148889713429
76,lag_77,0.002324231748784833
77,lag_78,0.001125920551115213
78,lag_79,0.1907113145082534
79,lag_80,0.07370727418586108
80,lag_81,0.0011670292553557185
81,lag_82,0.13887441864546637
82,lag_83,0.06876095636474912
83,lag_84,0.004033056201601686
84,lag_85,0.0050620424475391924
85,lag_86,0.0022618841210029447
86,lag_87,0.003217431965328547
87,lag_88,0.0011587031733377824
88,lag_89,0.001581905323973229
89,lag_90,0.003080988295282419
