,feature,importance
0,lag_1,0.01822458297269167
1,lag_2,0.008486693904999306
2,lag_3,0.003743421082299051
3,lag_4,0.036148110311669236
4,lag_5,0.008337092733404472
5,lag_6,0.01204601010700505
6,lag_7,0.6301080970971432
7,lag_8,0.006932314806706053
8,lag_9,0.0033904024975024384
9,lag_10,0.0012936632298238661
10,lag_11,0.0035367669730067652
11,lag_12,0.003371732440430248
12,lag_13,0.0008721244266281535
13,lag_14,0.005124078224443163
14,lag_15,0.004298781307158715
15,lag_16,0.001404938608881526
16,lag_17,0.000951365416908918
17,lag_18,0.0008014285622019117
18,lag_19,0.006400425664615711
19,lag_20,0.0007033854230266989
20,lag_21,0.007601622428656455
21,lag_22,0.0026153259784775142
22,lag_23,0.0020952138021735267
23,lag_24,0.0008986160684010864
24,lag_25,0.0019362274131049845
25,lag_26,0.0009968085599097937
26,lag_27,0.002553860792248766
27,lag_28,0.004685826476899644
28,lag_29,0.0013343714377652331
29,lag_30,0.0008360294958729218
30,lag_31,0.0026862626284977977
31,lag_32,0.002331898236291827
32,lag_33,0.0016344709888769238
33,lag_34,0.001569609209473107
34,lag_35,0.010983573527470978
35,lag_36,0.0021598295144035647
36,lag_37,0.0013261738294067242
37,lag_38,0.0026038676868425066
38,lag_39,0.001704852960770291
39,lag_40,0.0013239172190968554
40,lag_41,0.0019247838766530167
41,lag_42,0.0032503390633141943
42,lag_43,0.0013542682838806924
43,lag_44,0.000738303443195259
44,lag_45,0.0011381143886972955
45,lag_46,0.0013216563441696327
46,lag_47,0.002652428716342631
47,lag_48,0.004500882237053448
48,lag_49,0.013738267820477578
49,lag_50,0.001258925594871804
50,lag_51,0.0007909868408275272
51,lag_52,0.0007127777719358401
52,lag_53,0.0007792820664494095
53,lag_54,0.00095361299011691
54,lag_55,0.0048350526707956875
55,lag_56,0.003037633763304911
56,lag_57,0.0012643999950055238
57,lag_58,0.0009924921933440452
58,lag_59,0.0005557173514960166
59,lag_60,0.00044147068235549314
60,lag_61,0.002358103204345069
61,lag_62,0.0009828644100570085
62,lag_63,0.015623337596071173
63,lag_64,0.0017794585423942758
64,lag_65,0.0005214171038187462
65,lag_66,0.0006257836180922606
66,lag_67,0.007296063701346
67,lag_68,0.001366845576404173
68,lag_69,0.0010195975609901752
69,lag_70,0.016668082790680126
70,lag_71,0.0012534087406423629
71,lag_72,0.0007080803895344738
72,lag_73,0.0004904544465649301
73,lag_74,0.002951046489450937
74,lag_75,0.0024770061833656707
75,lag_76,0.001297119265740963
76,lag_77,0.002005836682826321
77,lag_78,0.0015147062541914793
78,lag_79,0.0016783477403581606
79,lag_80,0.0008042629047442512
80,lag_81,0.00258241009390473
81,lag_82,0.002233031464696094
82,lag_83,0.005764910224338218
83,lag_84,0.0068668638262081175
84,lag_85,0.0013120477226452748
85,lag_86,0.001426867862158938
86,lag_87,0.005767776368366847
87,lag_88,0.0035158416705617607
88,lag_89,0.03666228844630672
89,lag_90,0.0141509689797212
