,feature,importance
0,lag_1,0.009508226835996779
1,lag_2,0.004967560129988452
2,lag_3,0.0030459493032360496
3,lag_4,0.0038322785597887325
4,lag_5,0.007531688422225754
5,lag_6,0.003935544513305888
6,lag_7,0.5005909726332318
7,lag_8,0.027093835447482374
8,lag_9,0.002056120831499182
9,lag_10,0.001385559217442939
10,lag_11,0.0008597964818088643
11,lag_12,0.0025829519307620733
12,lag_13,0.0015584397813283696
13,lag_14,0.01380307155623869
14,lag_15,0.01642642237334739
15,lag_16,0.0006169540071377744
16,lag_17,0.0015442432829881694
17,lag_18,0.001876386182722993
18,lag_19,0.0007975261005807226
19,lag_20,0.001677848692022014
20,lag_21,0.006101143372804259
21,lag_22,0.0021933199859463944
22,lag_23,0.0005817228534269506
23,lag_24,0.0015891895625009555
24,lag_25,0.0008238901394881265
25,lag_26,0.0005603357991367748
26,lag_27,0.0013452385441214628
27,lag_28,0.0020003251167735217
28,lag_29,0.0016436252773700283
29,lag_30,0.0009545343013160884
30,lag_31,0.0016663668831589829
31,lag_32,0.002115398999897053
32,lag_33,0.0016322093495192717
33,lag_34,0.001168569456172477
34,lag_35,0.010217036798132847
35,lag_36,0.005887508936015276
36,lag_37,0.0014926459257861063
37,lag_38,0.0024230260929804875
38,lag_39,0.0025682417540492317
39,lag_40,0.005720542441365884
40,lag_41,0.002820936534662593
41,lag_42,0.007173218325152892
42,lag_43,0.009757192727030942
43,lag_44,0.0017629504803709168
44,lag_45,0.00224043925977516
45,lag_46,0.0008745845095608152
46,lag_47,0.003012451123752538
47,lag_48,0.0014363758220677148
48,lag_49,0.011178641237435881
49,lag_50,0.03211856125644298
50,lag_51,0.0008194352955307264
51,lag_52,0.001274520899669233
52,lag_53,0.008423369582193165
53,lag_54,0.0043415494356560305
54,lag_55,0.0010261613253967307
55,lag_56,0.017024533195744384
56,lag_57,0.030658434466352535
57,lag_58,0.0005964968523401742
58,lag_59,0.0010349492315597133
59,lag_60,0.0009741408730016795
60,lag_61,0.008731822307803993
61,lag_62,0.000857573004635543
62,lag_63,0.04227597619096557
63,lag_64,0.024519748380504122
64,lag_65,0.0015988933110252176
65,lag_66,0.0025849881632665243
66,lag_67,0.0009249744755497855
67,lag_68,0.000584799452606817
68,lag_69,0.0007741557898749905
69,lag_70,0.009394881225028802
70,lag_71,0.06522838553777315
71,lag_72,0.001434798412771198
72,lag_73,0.0004757542943582554
73,lag_74,0.0007960725956058987
74,lag_75,0.0005141901662135247
75,lag_76,0.0007227399928210354
76,lag_77,0.0024412997063589965
77,lag_78,0.002766972036685677
78,lag_79,0.019421969980464356
79,lag_80,0.0008544718584382433
80,lag_81,0.0010659039144818951
81,lag_82,0.0006002811442089967
82,lag_83,0.0006729663879389892
83,lag_84,0.0013847378919283919
84,lag_85,0.0035193449556817817
85,lag_86,0.0005095102802177839
86,lag_87,0.0007308896503408227
87,lag_88,0.004934905822607076
88,lag_89,0.001994294554931344
89,lag_90,0.000757508208117045
