,feature,importance
0,lag_1,0.01251133559949065
1,lag_2,0.002622821702757374
2,lag_3,0.019728029465710485
3,lag_4,0.04525376310369371
4,lag_5,0.0006138909910104876
5,lag_6,0.02350793944375723
6,lag_7,0.6202755994658641
7,lag_8,0.0030067987498548715
8,lag_9,0.0003727658613994213
9,lag_10,0.003543271185201244
10,lag_11,0.004044972630927825
11,lag_12,0.00027910589660107407
12,lag_13,0.0009063997496111056
13,lag_14,0.07781184290701575
14,lag_15,0.0004648879321367883
15,lag_16,0.0003824759663232694
16,lag_17,0.0007396615660408048
17,lag_18,0.0013935049749306024
18,lag_19,0.000761574857731873
19,lag_20,0.0014365404937689056
20,lag_21,0.02358026199949116
21,lag_22,0.0004535257426551031
22,lag_23,0.003130129233284171
23,lag_24,0.0008668400846432297
24,lag_25,0.0004824715776152222
25,lag_26,0.006816690489425979
26,lag_27,0.0004138458834080626
27,lag_28,0.002518285048802879
28,lag_29,0.0015164654113842524
29,lag_30,0.004341354113313179
30,lag_31,0.004654305822876882
31,lag_32,0.0033606850215753847
32,lag_33,0.0015872061018632599
33,lag_34,0.017348517790124283
34,lag_35,0.02611630446345097
35,lag_36,0.0003035014901532384
36,lag_37,0.0014484709984881844
37,lag_38,0.015168903001856839
38,lag_39,0.0005587930887958313
39,lag_40,0.0016255242270726475
40,lag_41,0.002239109727692221
41,lag_42,0.001484480787811544
42,lag_43,0.0003173437673140957
43,lag_44,0.0018450533900087325
44,lag_45,0.0019497546391465876
45,lag_46,0.0008323240376025247
46,lag_47,0.0034586205588909486
47,lag_48,0.0011035773428794012
48,lag_49,0.0019367735716920818
49,lag_50,0.0003469030647467853
50,lag_51,0.0008266867299091498
51,lag_52,0.0005282420745297421
52,lag_53,0.0004474424159539365
53,lag_54,0.0013078623497580959
54,lag_55,0.0007823750924504249
55,lag_56,0.001018952652701247
56,lag_57,0.00026691104194425964
57,lag_58,0.0008340924060781512
58,lag_59,0.00048511534659774355
59,lag_60,0.0005622186053308515
60,lag_61,0.0007090162048000903
61,lag_62,0.00031954915959142463
62,lag_63,0.003114638314584076
63,lag_64,0.00046716778315677386
64,lag_65,0.0007883145182229242
65,lag_66,0.0005936234175137161
66,lag_67,0.0007525515785079316
67,lag_68,0.00012420037407668245
68,lag_69,0.00032141079222361066
69,lag_70,0.004780847872062634
70,lag_71,0.0015925467974259434
71,lag_72,0.0007561591174654264
72,lag_73,0.0006855859411090228
73,lag_74,0.0019584142631286815
74,lag_75,0.000924582053505796
75,lag_76,0.0008348253359360702
76,lag_77,0.004414163878122803
77,lag_78,0.0007574016608198231
78,lag_79,0.0005941890247710981
79,lag_80,0.0011296445494410005
80,lag_81,0.0014273723010235757
81,lag_82,0.0007721890665862633
82,lag_83,0.003104628323885926
83,lag_84,0.002162831758707905
84,lag_85,0.0009384515013076954
85,lag_86,0.0008468748766743846
86,lag_87,0.0030562874840734935
87,lag_88,0.001926661847983091
88,lag_89,0.0006772967634304519
89,lag_90,0.0009454697027151476
