,feature,importance
0,lag_1,0.05169069518502114
1,lag_2,0.005454468130467878
2,lag_3,0.02777416426990408
3,lag_4,0.02421424291692832
4,lag_5,0.010149795837113203
5,lag_6,0.00877952034195953
6,lag_7,0.5125196653495053
7,lag_8,0.06686598157331813
8,lag_9,0.0014717796415598021
9,lag_10,0.0014968263922253934
10,lag_11,0.022881943701439006
11,lag_12,0.0051470523087308855
12,lag_13,0.001196423736863841
13,lag_14,0.01643797880225119
14,lag_15,0.021231662183723292
15,lag_16,0.0018560881524760698
16,lag_17,0.00077090953832052
17,lag_18,0.0029215755433080093
18,lag_19,0.01025519319416901
19,lag_20,0.004573304941516588
20,lag_21,0.010725389563943337
21,lag_22,0.0011426024103657906
22,lag_23,0.0020999933179468885
23,lag_24,0.0004383889569981744
24,lag_25,0.0013825927179380601
25,lag_26,0.0063474001749941516
26,lag_27,0.001344354656269506
27,lag_28,0.0022066463844479414
28,lag_29,0.0018140591841241758
29,lag_30,0.002619137675297616
30,lag_31,0.001676408673213349
31,lag_32,0.0015018823787294655
32,lag_33,0.0025549412111534296
33,lag_34,0.0012609660438703842
34,lag_35,0.003290154569189364
35,lag_36,0.0014643636892411856
36,lag_37,0.001717500080754655
37,lag_38,0.0026687780888073488
38,lag_39,0.0008306130723186679
39,lag_40,0.006767079423445826
40,lag_41,0.0013285513052320604
41,lag_42,0.0037104980678268635
42,lag_43,0.00325789665041175
43,lag_44,0.003451125187997205
44,lag_45,0.0009559477736370271
45,lag_46,0.001041452839468544
46,lag_47,0.001738172554709773
47,lag_48,0.001668819626218873
48,lag_49,0.0026535695299349893
49,lag_50,0.004445182982628736
50,lag_51,0.002449023944147382
51,lag_52,0.0013395292334003662
52,lag_53,0.0009480647392520069
53,lag_54,0.0010466342008590267
54,lag_55,0.0008760241933918835
55,lag_56,0.007597685492976033
56,lag_57,0.0027316753948520836
57,lag_58,0.0023542882477488843
58,lag_59,0.0019890464975782585
59,lag_60,0.0006845884439308596
60,lag_61,0.0010786060977163502
61,lag_62,0.0013338855528785153
62,lag_63,0.003248248222255276
63,lag_64,0.0030862447191287476
64,lag_65,0.0021446326979560238
65,lag_66,0.0011235418628257445
66,lag_67,0.004717995010682128
67,lag_68,0.001205577553216542
68,lag_69,0.0005134093310583846
69,lag_70,0.004152006448267606
70,lag_71,0.004131931227211763
71,lag_72,0.0029409644397930205
72,lag_73,0.001007850825724759
73,lag_74,0.0006765486625699049
74,lag_75,0.006965873702948633
75,lag_76,0.004057555136607573
76,lag_77,0.004638598674893179
77,lag_78,0.009501663907610714
78,lag_79,0.0037014727517703837
79,lag_80,0.0018394733192669225
80,lag_81,0.004606129876053883
81,lag_82,0.0012529577951070835
82,lag_83,0.001458610026485194
83,lag_84,0.010311415386826664
84,lag_85,0.008896073909187781
85,lag_86,0.003522680447755128
86,lag_87,0.0024200905503048756
87,lag_88,0.0024267521770571093
88,lag_89,0.0019094519477936458
89,lag_90,0.003319456818993287
